student_id,etaM,etaV,true_ability,true_ability_M,true_ability_V,eta_SAT_M,eta_SAT_V,wealth_pct,C_i,rule,mean_score,score_std,mean_score_M,mean_score_V,score_std_M,score_std_V,mean_effort,mean_effort_r1,mean_effort_r2,effort_r1,effort_r2,snr,retake_rate,access_premium,mean_score_SAT,mean_score_M_SAT,mean_score_V_SAT
7,1.1645196663478512,1.5069717307682295,2.671491397116081,1.1645196663478512,1.5069717307682295,898.7117998087107,1104.1830384609377,0.8661761457749352,0.07605886250700777,SC,0.8064066681819034,0.11992107218759901,0.7996516717215735,0.8131616646422336,0.16528927461321216,0.18718689858929047,2.1032142857142855,1.3928571428571428,0.7103571428571428,1.3928571428571428,0.7103571428571428,3.312833961478931,0.86,0.07323291406350962,1367.6880018182842,679.7910030329441,687.8969987853402
7,1.1645196663478512,1.5069717307682295,2.671491397116081,1.1645196663478512,1.5069717307682295,898.7117998087107,1104.1830384609377,0.8661761457749352,0.07605886250700777,TAX,0.7000668645062555,0.12407618873141431,0.7256129250140045,0.7611692436192464,0.2062779312939742,0.21215384636841936,1.8916071428571433,1.6071428571428572,0.28446428571428567,1.6071428571428572,0.28446428571428567,3.8160517695695186,0.42,-0.03310688961213826,1240.0802374075065,635.3677550084027,656.7015461715479
7,1.1645196663478512,1.5069717307682295,2.671491397116081,1.1645196663478512,1.5069717307682295,898.7117998087107,1104.1830384609377,0.8661761457749352,0.07605886250700777,FISC,0.6638770043165693,0.14865081119527201,0.6915075017804558,0.7250548085353625,0.2025348606498953,0.20798613399149238,1.774821428571429,1.6071428571428572,0.1676785714285714,1.6071428571428572,0.1676785714285714,4.0240758148661255,0.2,-0.06929674980182454,1196.652405179883,614.9045010682735,635.0328851212175
7,1.1645196663478512,1.5069717307682295,2.671491397116081,1.1645196663478512,1.5069717307682295,898.7117998087107,1104.1830384609377,0.8661761457749352,0.07605886250700777,Contextual,0.5602629680407598,0.12345611248491736,0.718711333599188,0.7539132831809576,0.1949440661602913,0.1935302112140127,1.848214285714286,1.6071428571428572,0.24107142857142855,1.6071428571428572,0.24107142857142855,4.768281234896337,0.295,-0.172910786077634,1072.3155616489116,631.2268001595128,652.3479699085746
8,0.6725031680252398,0.9180935261423375,1.5905966941675773,0.6725031680252398,0.9180935261423375,603.5019008151439,750.8561156854025,0.6011150117432088,0.10786619859081494,SS,0.6110445244639748,0.149180960936249,0.5712671709209722,0.6508218780069777,0.24487567430346058,0.22892000299644213,2.0025,1.2857142857142856,0.7167857142857141,1.2857142857142856,0.7167857142857141,2.603078221775889,0.665,0.06589893394394375,1133.2534293567699,542.7603025525833,590.4931268041867
8,0.6725031680252398,0.9180935261423375,1.5905966941675773,0.6725031680252398,0.9180935261423375,603.5019008151439,750.8561156854025,0.6011150117432088,0.10786619859081494,SC,0.6519104061117733,0.14999027275415297,0.6342938573022372,0.6695269549213091,0.2050471594717483,0.21261142098103883,2.0608928571428566,1.2857142857142856,0.7751785714285714,1.2857142857142856,0.7751785714285714,2.4399007582260643,0.865,0.10676481559174222,1182.292487334128,580.5763143813424,601.7161729527854
8,0.6725031680252398,0.9180935261423375,1.5905966941675773,0.6725031680252398,0.9180935261423375,603.5019008151439,750.8561156854025,0.6011150117432088,0.10786619859081494,TAX,0.5236769350915933,0.1312523013929719,0.5381508459132661,0.6216069733857553,0.2525049074518293,0.22919121312793883,1.8,1.5,0.3,1.5,0.3,3.037362517960382,0.4,-0.02146865542843779,1028.412322109912,522.8905075479597,572.9641840314532
8,0.6725031680252398,0.9180935261423375,1.5905966941675773,0.6725031680252398,0.9180935261423375,603.5019008151439,750.8561156854025,0.6011150117432088,0.10786619859081494,FISC,0.4849274791332996,0.16024894460132075,0.46452898573258283,0.5918240516634529,0.2619723995142836,0.22854123004906324,1.6880357142857145,1.5,0.1880357142857143,1.5,0.1880357142857143,3.2800712737715263,0.195,-0.0602181113867315,981.9129749599595,478.7173914395497,555.0944309980717
8,0.6725031680252398,0.9180935261423375,1.5905966941675773,0.6725031680252398,0.9180935261423375,603.5019008151439,750.8561156854025,0.6011150117432088,0.10786619859081494,Contextual,0.47105469311247944,0.1454935446572806,0.5665265273955672,0.6335230229062462,0.22924735831702875,0.21060796720130925,1.8369642857142856,1.3928571428571428,0.44410714285714287,1.3928571428571428,0.44410714285714287,3.376670941664456,0.48,-0.07409089740755165,965.2656317349753,539.9159164373403,580.1138137437476
9,0.7848456055708221,0.8725582957986897,1.6574039013695119,0.7848456055708221,0.8725582957986897,670.9073633424932,723.5349774792138,0.7080725777960455,0.09503129066447454,SS,0.6081350780397198,0.14616192513999798,0.5726159802177454,0.643654175861694,0.24185695397942986,0.21759818832240657,2.0844642857142857,1.3928571428571428,0.6916071428571428,1.3928571428571428,0.6916071428571428,2.7253877653498226,0.635,0.04517070136348955,1129.7620936476637,543.5695881306472,586.1925055170163
