student_id,etaM,etaV,true_ability,wealth_pct,C_i,rule,mean_score,mean_effort,mean_effort_r1,mean_effort_r2,snr,retake_rate,score_std,effort_r1,effort_r2,access_premium,wealth_quartile
209,1.1806312335469418,1.444795891905788,2.6254271254527297,0.16080805141749865,0.787434364007751,SC,0.24699781296662746,0.42105263157894735,0.42105263157894735,0.0,10.629353733619732,0.0,0.1769314612993338,0.42105263157894735,0.0,-2.3784293124861025,Q1 (Lowest)
209,1.1806312335469418,1.444795891905788,2.6254271254527297,0.16080805141749865,0.787434364007751,TAX,0.24699781296662746,0.42105263157894735,0.42105263157894735,0.0,10.629353733619732,0.0,0.1769314612993338,0.42105263157894735,0.0,-2.3784293124861025,Q1 (Lowest)
209,1.1806312335469418,1.444795891905788,2.6254271254527297,0.16080805141749865,0.787434364007751,FISC,0.24699781296662746,0.42105263157894735,0.42105263157894735,0.0,10.629353733619732,0.0,0.1769314612993338,0.42105263157894735,0.0,-2.3784293124861025,Q1 (Lowest)
209,1.1806312335469418,1.444795891905788,2.6254271254527297,0.16080805141749865,0.787434364007751,Contextual,0.20138944665079273,0.42105263157894735,0.42105263157894735,0.0,13.036567551651274,0.0,0.1769314612993338,0.42105263157894735,0.0,-2.424037678801937,Q1 (Lowest)
210,1.5322077067526974,1.449053681275333,2.98126138802803,0.5487337893665861,0.5158863474433897,SS,0.3219797822831045,0.5326315789473683,0.5263157894736842,0.00631578947368421,9.259157102624293,0.015,0.18151512676797812,0.5263157894736842,0.00631578947368421,-2.659281605744926,Q3
210,1.5322077067526974,1.449053681275333,2.98126138802803,0.5487337893665861,0.5158863474433897,SC,0.32779022540419506,0.5368421052631578,0.5263157894736842,0.010526315789473684,9.095028335124589,0.025,0.1814583115916193,0.5263157894736842,0.010526315789473684,-2.653471162623835,Q3
210,1.5322077067526974,1.449053681275333,2.98126138802803,0.5487337893665861,0.5158863474433897,TAX,0.31167479460556824,0.5263157894736841,0.5263157894736842,0.0,9.565295107680704,0.0,0.18411418837235166,0.5263157894736842,0.0,-2.669586593422462,Q3
210,1.5322077067526974,1.449053681275333,2.98126138802803,0.5487337893665861,0.5158863474433897,FISC,0.31167479460556824,0.5263157894736841,0.5263157894736842,0.0,9.565295107680704,0.0,0.18411418837235166,0.5263157894736842,0.0,-2.669586593422462,Q3
210,1.5322077067526974,1.449053681275333,2.98126138802803,0.5487337893665861,0.5158863474433897,Contextual,0.22027786767883328,0.5368421052631578,0.5263157894736842,0.010526315789473684,13.534094094168056,0.025,0.18145831159161932,0.5263157894736842,0.010526315789473684,-2.760983520349197,Q3
211,1.495965291959395,1.6011745028836573,3.097139794843052,0.6918951976926933,0.41567336161511476,SS,0.38236662733765714,0.5578947368421052,0.5263157894736842,0.031578947368421054,8.099921837864933,0.075,0.17072211755553293,0.5263157894736842,0.031578947368421054,-2.714773167505395,Q3
211,1.495965291959395,1.6011745028836573,3.097139794843052,0.6918951976926933,0.41567336161511476,SC,0.3959076636280649,0.5684210526315789,0.5263157894736842,0.042105263157894736,7.822884170670304,0.1,0.17421630330666107,0.5263157894736842,0.042105263157894736,-2.7012321312149874,Q3
211,1.495965291959395,1.6011745028836573,3.097139794843052,0.6918951976926933,0.41567336161511476,TAX,0.3478702770483127,0.5294736842105263,0.5263157894736842,0.003157894736842105,8.90314579653759,0.01,0.18022576831055892,0.5263157894736842,0.003157894736842105,-2.7492695177947395,Q3
211,1.495965291959395,1.6011745028836573,3.097139794843052,0.6918951976926933,0.41567336161511476,FISC,0.3462894294482718,0.5284210526315789,0.5263157894736842,0.002105263157894737,8.943789591780474,0.005,0.18300411998461383,0.5263157894736842,0.002105263157894737,-2.7508503653947805,Q3
211,1.495965291959395,1.6011745028836573,3.097139794843052,0.6918951976926933,0.41567336161511476,Contextual,0.26555005042146396,0.5684210526315789,0.5263157894736842,0.042105263157894736,11.663111303980063,0.1,0.17421630330666107,0.5263157894736842,0.042105263157894736,-2.831589744421588,Q3
212,1.5455925404365074,1.553453087637859,3.099045628074366,0.6519612595026005,0.4436271183481797,SS,0.37393173114430767,0.5452631578947368,0.5263157894736842,0.01894736842105263,8.287731074842597,0.045,0.1643367591572677,0.5263157894736842,0.01894736842105263,-2.7251138969300586,Q3
212,1.5455925404365074,1.553453087637859,3.099045628074366,0.6519612595026005,0.4436271183481797,SC,0.3830748632410033,0.5536842105263157,0.5263157894736842,0.027368421052631577,8.089921645745438,0.065,0.16530599104391275,0.5263157894736842,0.027368421052631577,-2.715970764833363,Q3
212,1.5455925404365074,1.553453087637859,3.099045628074366,0.6519612595026005,0.4436271183481797,TAX,0.3482922231462642,0.5263157894736841,0.5263157894736842,0.0,8.897831826617995,0.0,0.16760299121106845,0.5263157894736842,0.0,-2.750753404928102,Q3
212,1.5455925404365074,1.553453087637859,3.099045628074366,0.6519612595026005,0.4436271183481797,FISC,0.3482922231462642,0.5263157894736841,0.5263157894736842,0.0,8.897831826617995,0.0,0.16760299121106845,0.5263157894736842,0.0,-2.750753404928102,Q3
212,1.5455925404365074,1.553453087637859,3.099045628074366,0.6519612595026005,0.4436271183481797,Contextual,0.2590897845811886,0.5536842105263157,0.5263157894736842,0.027368421052631577,11.96128065444142,0.065,0.16530599104391275,0.5263157894736842,0.027368421052631577,-2.8399558434931773,Q3
213,1.6156939184903463,1.4873237077973243,3.1030176262876705,0.22426930946055978,0.7430114833776083,SS,0.35402984910201696,0.5263157894736841,0.5263157894736842,0.0,8.764847467405234,0.0,0.17251816551423543,0.5263157894736842,0.0,-2.7489877771856537,Q1 (Lowest)
213,1.6156939184903463,1.4873237077973243,3.1030176262876705,0.22426930946055978,0.7430114833776083,SC,0.35402984910201696,0.5263157894736841,0.5263157894736842,0.0,8.764847467405234,0.0,0.17251816551423543,0.5263157894736842,0.0,-2.7489877771856537,Q1 (Lowest)
213,1.6156939184903463,1.4873237077973243,3.1030176262876705,0.22426930946055978,0.7430114833776083,TAX,0.35402984910201696,0.5263157894736841,0.5263157894736842,0.0,8.764847467405234,0.0,0.17251816551423543,0.5263157894736842,0.0,-2.7489877771856537,Q1 (Lowest)
213,1.6156939184903463,1.4873237077973243,3.1030176262876705,0.22426930946055978,0.7430114833776083,FISC,0.35402984910201696,0.5263157894736841,0.5263157894736842,0.0,8.764847467405234,0.0,0.17251816551423543,0.5263157894736842,0.0,-2.7489877771856537,Q1 (Lowest)
213,1.6156939184903463,1.4873237077973243,3.1030176262876705,0.22426930946055978,0.7430114833776083,Contextual,0.29829453118584515,0.5263157894736841,0.5263157894736842,0.0,10.402529385811672,0.0,0.17251816551423543,0.5263157894736842,0.0,-2.804723095101825,Q1 (Lowest)
214,1.73875419029191,2.0775582697556514,3.8163124600475613,0.7121792213475359,0.401474545056725,SS,0.49069899729378186,0.6157894736842104,0.5263157894736842,0.0894736842105263,7.777298264505587,0.17,0.16985309739288176,0.5263157894736842,0.0894736842105263,-3.3256134627537794,Q3
214,1.73875419029191,2.0775582697556514,3.8163124600475613,0.7121792213475359,0.401474545056725,SC,0.5044725503363662,0.624736842105263,0.5263157894736842,0.09842105263157894,7.564955630396473,0.205,0.16637384692401982,0.5263157894736842,0.09842105263157894,-3.3118399097111952,Q3
214,1.73875419029191,2.0775582697556514,3.8163124600475613,0.7121792213475359,0.401474545056725,TAX,0.41705690333224305,0.5368421052631579,0.5263157894736842,0.010526315789473684,9.150579763949729,0.025,0.15884088157402707,0.5263157894736842,0.010526315789473684,-3.3992555567153184,Q3
214,1.73875419029191,2.0775582697556514,3.8163124600475613,0.7121792213475359,0.401474545056725,FISC,0.41067395635238624,0.5342105263157894,0.5263157894736842,0.007894736842105263,9.292803697473587,0.015,0.1603650642190539,0.5263157894736842,0.007894736842105263,-3.405638503695175,Q3
214,1.73875419029191,2.0775582697556514,3.8163124600475613,0.7121792213475359,0.401474545056725,Contextual,0.3708780752687336,0.624736842105263,0.5263157894736842,0.09842105263157894,10.289938161705324,0.205,0.16637384692401982,0.5263157894736842,0.09842105263157894,-3.4454343847788276,Q3
215,1.7486862022248757,1.6145056876466706,3.3631918898715463,0.23724908749680007,0.7339256387522399,SS,0.36106039707304277,0.5284210526315789,0.5263157894736842,0.002105263157894737,9.314762619039524,0.005,0.16178072479200026,0.5263157894736842,0.002105263157894737,-3.0021314927985037,Q2
215,1.7486862022248757,1.6145056876466706,3.3631918898715463,0.23724908749680007,0.7339256387522399,SC,0.36106039707304277,0.5284210526315789,0.5263157894736842,0.002105263157894737,9.314762619039524,0.005,0.16178072479200026,0.5263157894736842,0.002105263157894737,-3.0021314927985037,Q2
215,1.7486862022248757,1.6145056876466706,3.3631918898715463,0.23724908749680007,0.7339256387522399,TAX,0.356962840575751,0.5263157894736841,0.5263157894736842,0.0,9.421686258566861,0.0,0.16511614602829633,0.5263157894736842,0.0,-3.0062290492957953,Q2
215,1.7486862022248757,1.6145056876466706,3.3631918898715463,0.23724908749680007,0.7339256387522399,FISC,0.356962840575751,0.5263157894736841,0.5263157894736842,0.0,9.421686258566861,0.0,0.16511614602829633,0.5263157894736842,0.0,-3.0062290492957953,Q2
215,1.7486862022248757,1.6145056876466706,3.3631918898715463,0.23724908749680007,0.7339256387522399,Contextual,0.3032538062573182,0.5284210526315789,0.5263157894736842,0.002105263157894737,11.09035342830222,0.005,0.16178072479200026,0.5263157894736842,0.002105263157894737,-3.0599380836142283,Q2
216,1.5090938921471213,1.6823952525481647,3.1914891446952858,0.3253996981592677,0.6722202112885126,SS,0.3567795000752982,0.5305263157894736,0.5263157894736842,0.004210526315789474,8.945270521489388,0.01,0.1664041605434782,0.5263157894736842,0.004210526315789474,-2.8347096446199878,Q2
216,1.5090938921471213,1.6823952525481647,3.1914891446952858,0.3253996981592677,0.6722202112885126,SC,0.3567795000752982,0.5305263157894736,0.5263157894736842,0.004210526315789474,8.945270521489388,0.01,0.1664041605434782,0.5263157894736842,0.004210526315789474,-2.8347096446199878,Q2
216,1.5090938921471213,1.6823952525481647,3.1914891446952858,0.3253996981592677,0.6722202112885126,TAX,0.35064777891767673,0.5263157894736841,0.5263157894736842,0.0,9.10169502440957,0.0,0.1744833724534951,0.5263157894736842,0.0,-2.8408413657776093,Q2
216,1.5090938921471213,1.6823952525481647,3.1914891446952858,0.3253996981592677,0.6722202112885126,FISC,0.35064777891767673,0.5263157894736841,0.5263157894736842,0.0,9.10169502440957,0.0,0.1744833724534951,0.5263157894736842,0.0,-2.8408413657776093,Q2
216,1.5090938921471213,1.6823952525481647,3.1914891446952858,0.3253996981592677,0.6722202112885126,Contextual,0.2849061070049881,0.5305263157894736,0.5263157894736842,0.004210526315789474,11.201897980514014,0.01,0.1664041605434782,0.5263157894736842,0.004210526315789474,-2.9065830376902975,Q2
217,1.545766997143457,1.787391210534842,3.333158207678299,0.7464914051180241,0.37745601641738313,SS,0.4249547010806624,0.5831578947368421,0.5263157894736842,0.056842105263157895,7.843561205940438,0.135,0.16082898407786714,0.5263157894736842,0.056842105263157895,-2.9082035065976366,Q4 (Highest)
217,1.545766997143457,1.787391210534842,3.333158207678299,0.7464914051180241,0.37745601641738313,SC,0.45242513752029284,0.6084210526315789,0.5263157894736842,0.08210526315789472,7.367314349390666,0.195,0.1597789375626623,0.5263157894736842,0.08210526315789472,-2.8807330701580063,Q4 (Highest)
217,1.545766997143457,1.787391210534842,3.333158207678299,0.7464914051180241,0.37745601641738313,TAX,0.3708695428030366,0.5373684210526315,0.5263157894736842,0.011052631578947368,8.987414233280653,0.035,0.16553761462191444,0.5263157894736842,0.011052631578947368,-2.9622886648752624,Q4 (Highest)
217,1.545766997143457,1.787391210534842,3.333158207678299,0.7464914051180241,0.37745601641738313,FISC,0.3606764824517754,0.5305263157894736,0.5263157894736842,0.004210526315789474,9.241407105393854,0.01,0.17373002903749704,0.5263157894736842,0.004210526315789474,-2.9724817252265234,Q4 (Highest)
217,1.545766997143457,1.787391210534842,3.333158207678299,0.7464914051180241,0.37745601641738313,Contextual,0.31335523011707955,0.6084210526315789,0.5263157894736842,0.08210526315789472,10.636995611762805,0.195,0.1597789375626623,0.5263157894736842,0.08210526315789472,-3.0198029775612194,Q4 (Highest)
218,1.6880715848139962,1.7420985720130902,3.4301701568270864,0.6496328990472147,0.4452569706669498,SS,0.4194843851243201,0.5684210526315789,0.5263157894736842,0.04210526315789474,8.177110468153677,0.08,0.18512871809926196,0.5263157894736842,0.04210526315789474,-3.010685771702766,Q3
218,1.6880715848139962,1.7420985720130902,3.4301701568270864,0.6496328990472147,0.4452569706669498,SC,0.4351528650161146,0.5731578947368421,0.5263157894736842,0.04684210526315789,7.882678554121573,0.11,0.18692736551144268,0.5263157894736842,0.04684210526315789,-2.9950172918109716,Q3
218,1.6880715848139962,1.7420985720130902,3.4301701568270864,0.6496328990472147,0.4452569706669498,TAX,0.3734963087424191,0.5278947368421052,0.5263157894736842,0.0015789473684210526,9.18394660546082,0.005,0.19295540426822022,0.5263157894736842,0.0015789473684210526,-3.0566738480846674,Q3
218,1.6880715848139962,1.7420985720130902,3.4301701568270864,0.6496328990472147,0.4452569706669498,FISC,0.37377766911597887,0.5289473684210525,0.5263157894736842,0.002631578947368421,9.177033408495959,0.005,0.19295173956488193,0.5263157894736842,0.002631578947368421,-3.0563924877111077,Q3
218,1.6880715848139962,1.7420985720130902,3.4301701568270864,0.6496328990472147,0.4452569706669498,Contextual,0.31153933892816715,0.5731578947368421,0.5263157894736842,0.04684210526315789,11.010391716912496,0.11,0.18692736551144268,0.5263157894736842,0.04684210526315789,-3.1186308178989193,Q3
219,1.6245241753926523,2.0399305177425373,3.6644546931351893,0.8492234104941779,0.3055436126540755,SS,0.5137495445023511,0.6378947368421053,0.5263157894736842,0.11157894736842106,7.132764850788923,0.265,0.15098943384314462,0.5263157894736842,0.11157894736842106,-3.1507051486328383,Q4 (Highest)
219,1.6245241753926523,2.0399305177425373,3.6644546931351893,0.8492234104941779,0.3055436126540755,SC,0.5521143442626955,0.6736842105263159,0.5263157894736842,0.14736842105263157,6.6371300278908265,0.35,0.16322985323671366,0.5263157894736842,0.14736842105263157,-3.112340348872494,Q4 (Highest)
219,1.6245241753926523,2.0399305177425373,3.6644546931351893,0.8492234104941779,0.3055436126540755,TAX,0.4395453002576684,0.5747368421052631,0.5263157894736842,0.04842105263157895,8.33692156641654,0.115,0.1480567873869008,0.5263157894736842,0.04842105263157895,-3.224909392877521,Q4 (Highest)
219,1.6245241753926523,2.0399305177425373,3.6644546931351893,0.8492234104941779,0.3055436126540755,FISC,0.4109565744305224,0.5452631578947368,0.5263157894736842,0.01894736842105263,8.916890302127806,0.045,0.1624256427764678,0.5263157894736842,0.01894736842105263,-3.253498118704667,Q4 (Highest)
219,1.6245241753926523,2.0399305177425373,3.6644546931351893,0.8492234104941779,0.3055436126540755,Contextual,0.396650780661492,0.6736842105263159,0.5263157894736842,0.14736842105263157,9.238491065173251,0.35,0.16322985323671366,0.5263157894736842,0.14736842105263157,-3.2678039124736973,Q4 (Highest)
220,1.806774806185985,1.8667713287369567,3.6735461349229417,0.6576128923003434,0.4396709753897597,SS,0.4339575782838111,0.5684210526315788,0.5263157894736842,0.042105263157894736,8.465219456359899,0.08,0.17033036238103455,0.5263157894736842,0.042105263157894736,-3.2395885566391307,Q3
220,1.806774806185985,1.8667713287369567,3.6735461349229417,0.6576128923003434,0.4396709753897597,SC,0.4464680471639772,0.5752631578947368,0.5263157894736842,0.04894736842105263,8.228015774606451,0.105,0.17076228132656832,0.5263157894736842,0.04894736842105263,-3.2270780877589647,Q3
220,1.806774806185985,1.8667713287369567,3.6735461349229417,0.6576128923003434,0.4396709753897597,TAX,0.39281895605911893,0.5305263157894736,0.5263157894736842,0.004210526315789474,9.351753723336294,0.01,0.16533034301843963,0.5263157894736842,0.004210526315789474,-3.2807271788638226,Q3
220,1.806774806185985,1.8667713287369567,3.6735461349229417,0.6576128923003434,0.4396709753897597,FISC,0.38950619118989444,0.5289473684210526,0.5263157894736842,0.002631578947368421,9.431290742005157,0.005,0.1671904195653497,0.5263157894736842,0.002631578947368421,-3.284039943733047,Q3
220,1.806774806185985,1.8667713287369567,3.6735461349229417,0.6576128923003434,0.4396709753897597,Contextual,0.3215810983936332,0.5752631578947368,0.5263157894736842,0.04894736842105263,11.423389475541613,0.105,0.17076228132656834,0.5263157894736842,0.04894736842105263,-3.3519650365293083,Q3
221,1.3411791627626084,1.4213110134178741,2.7624901761804823,0.5683086033354716,0.50218397766517,SS,0.2777964440915479,0.4378947368421052,0.42105263157894735,0.016842105263157894,9.944296390165825,0.04,0.16871086913993547,0.42105263157894735,0.016842105263157894,-2.4846937320889344,Q3
221,1.3411791627626084,1.4213110134178741,2.7624901761804823,0.5683086033354716,0.50218397766517,SC,0.284187396207184,0.4421052631578947,0.42105263157894735,0.021052631578947368,9.720663945865201,0.05,0.16857659785049295,0.42105263157894735,0.021052631578947368,-2.478302779973298,Q3
221,1.3411791627626084,1.4213110134178741,2.7624901761804823,0.5683086033354716,0.50218397766517,TAX,0.2524032686607685,0.42105263157894735,0.42105263157894735,0.0,10.944748025007891,0.0,0.17911859155530305,0.42105263157894735,0.0,-2.510086907519714,Q3
221,1.3411791627626084,1.4213110134178741,2.7624901761804823,0.5683086033354716,0.50218397766517,FISC,0.2524032686607685,0.42105263157894735,0.42105263157894735,0.0,10.944748025007891,0.0,0.17911859155530305,0.42105263157894735,0.0,-2.510086907519714,Q3
221,1.3411791627626084,1.4213110134178741,2.7624901761804823,0.5683086033354716,0.50218397766517,Contextual,0.17355135011254982,0.4421052631578947,0.42105263157894735,0.021052631578947368,15.917422563344966,0.05,0.16857659785049292,0.42105263157894735,0.021052631578947368,-2.5889388260679325,Q3
222,1.3927464375430196,1.3676067671399919,2.7603532046830113,0.09367476782809248,0.8344276625203353,SS,0.2361461448524659,0.42105263157894735,0.42105263157894735,0.0,11.689173271948025,0.0,0.1787134724626699,0.42105263157894735,0.0,-2.5242070598305455,Q1 (Lowest)
222,1.3927464375430196,1.3676067671399919,2.7603532046830113,0.09367476782809248,0.8344276625203353,SC,0.2361461448524659,0.42105263157894735,0.42105263157894735,0.0,11.689173271948025,0.0,0.1787134724626699,0.42105263157894735,0.0,-2.5242070598305455,Q1 (Lowest)
222,1.3927464375430196,1.3676067671399919,2.7603532046830113,0.09367476782809248,0.8344276625203353,TAX,0.2361461448524659,0.42105263157894735,0.42105263157894735,0.0,11.689173271948025,0.0,0.1787134724626699,0.42105263157894735,0.0,-2.5242070598305455,Q1 (Lowest)
222,1.3927464375430196,1.3676067671399919,2.7603532046830113,0.09367476782809248,0.8344276625203353,FISC,0.2361461448524659,0.42105263157894735,0.42105263157894735,0.0,11.689173271948025,0.0,0.1787134724626699,0.42105263157894735,0.0,-2.5242070598305455,Q1 (Lowest)
222,1.3927464375430196,1.3676067671399919,2.7603532046830113,0.09367476782809248,0.8344276625203353,Contextual,0.20125070063502867,0.42105263157894735,0.42105263157894735,0.0,13.71599301752969,0.0,0.17871347246266986,0.42105263157894735,0.0,-2.5591025040479827,Q1 (Lowest)
223,1.4512216834866596,1.422754868278345,2.8739765517650047,0.3677158030594335,0.6425989378583965,SS,0.3409039130927278,0.5284210526315789,0.5263157894736842,0.002105263157894737,8.430459262529107,0.005,0.15742162925881026,0.5263157894736842,0.002105263157894737,-2.533072638672277,Q2
223,1.4512216834866596,1.422754868278345,2.8739765517650047,0.3677158030594335,0.6425989378583965,SC,0.3409039130927278,0.5284210526315789,0.5263157894736842,0.002105263157894737,8.430459262529107,0.005,0.15742162925881026,0.5263157894736842,0.002105263157894737,-2.533072638672277,Q2
223,1.4512216834866596,1.422754868278345,2.8739765517650047,0.3677158030594335,0.6425989378583965,TAX,0.33757903872090833,0.5263157894736841,0.5263157894736842,0.0,8.513492314731808,0.0,0.16017656618534565,0.5263157894736842,0.0,-2.536397513044096,Q2
223,1.4512216834866596,1.422754868278345,2.8739765517650047,0.3677158030594335,0.6425989378583965,FISC,0.33757903872090833,0.5263157894736841,0.5263157894736842,0.0,8.513492314731808,0.0,0.16017656618534565,0.5263157894736842,0.0,-2.536397513044096,Q2
223,1.4512216834866596,1.422754868278345,2.8739765517650047,0.3677158030594335,0.6425989378583965,Contextual,0.2622778466677863,0.5284210526315789,0.5263157894736842,0.002105263157894737,10.957755633114227,0.005,0.1574216292588103,0.5263157894736842,0.002105263157894737,-2.6116987050972185,Q2
224,0.9698848185647251,1.3979507571433119,2.367835575708037,0.26520236768172545,0.7143583426227922,SS,0.22948589694914262,0.42105263157894735,0.42105263157894735,0.0,10.318000396480938,0.0,0.18530306429779309,0.42105263157894735,0.0,-2.1383496787588947,Q2
224,0.9698848185647251,1.3979507571433119,2.367835575708037,0.26520236768172545,0.7143583426227922,SC,0.22948589694914262,0.42105263157894735,0.42105263157894735,0.0,10.318000396480938,0.0,0.18530306429779309,0.42105263157894735,0.0,-2.1383496787588947,Q2
224,0.9698848185647251,1.3979507571433119,2.367835575708037,0.26520236768172545,0.7143583426227922,TAX,0.22948589694914262,0.42105263157894735,0.42105263157894735,0.0,10.318000396480938,0.0,0.18530306429779309,0.42105263157894735,0.0,-2.1383496787588947,Q2
224,0.9698848185647251,1.3979507571433119,2.367835575708037,0.26520236768172545,0.7143583426227922,FISC,0.22948589694914262,0.42105263157894735,0.42105263157894735,0.0,10.318000396480938,0.0,0.18530306429779309,0.42105263157894735,0.0,-2.1383496787588947,Q2
224,0.9698848185647251,1.3979507571433119,2.367835575708037,0.26520236768172545,0.7143583426227922,Contextual,0.16721860799674823,0.42105263157894735,0.42105263157894735,0.0,14.160120121045875,0.0,0.18530306429779309,0.42105263157894735,0.0,-2.200616967711289,Q2
225,1.6587219679503924,1.393460761575639,3.0521827295260313,0.24398964337908358,0.7292072496346416,SS,0.351377917200027,0.5263157894736841,0.5263157894736842,0.0,8.686324837506882,0.0,0.17030843571711382,0.5263157894736842,0.0,-2.7008048123260044,Q2
225,1.6587219679503924,1.393460761575639,3.0521827295260313,0.24398964337908358,0.7292072496346416,SC,0.351377917200027,0.5263157894736841,0.5263157894736842,0.0,8.686324837506882,0.0,0.17030843571711382,0.5263157894736842,0.0,-2.7008048123260044,Q2
225,1.6587219679503924,1.393460761575639,3.0521827295260313,0.24398964337908358,0.7292072496346416,TAX,0.351377917200027,0.5263157894736841,0.5263157894736842,0.0,8.686324837506882,0.0,0.17030843571711382,0.5263157894736842,0.0,-2.7008048123260044,Q2
225,1.6587219679503924,1.393460761575639,3.0521827295260313,0.24398964337908358,0.7292072496346416,FISC,0.351377917200027,0.5263157894736841,0.5263157894736842,0.0,8.686324837506882,0.0,0.17030843571711382,0.5263157894736842,0.0,-2.7008048123260044,Q2
225,1.6587219679503924,1.393460761575639,3.0521827295260313,0.24398964337908358,0.7292072496346416,Contextual,0.2924956892903618,0.5263157894736841,0.5263157894736842,0.0,10.434966535510599,0.0,0.17030843571711382,0.5263157894736842,0.0,-2.7596870402356695,Q2
226,1.4597729460700863,1.9593315112096337,3.41910445727972,0.9730105547524456,0.2188926116732881,SS,0.5178193192756715,0.6968421052631578,0.5263157894736842,0.1705263157894737,6.60289087333084,0.405,0.1392390063850547,0.5263157894736842,0.1705263157894737,-2.9012851380040483,Q4 (Highest)
226,1.4597729460700863,1.9593315112096337,3.41910445727972,0.9730105547524456,0.2188926116732881,SC,0.5804282813419097,0.7536842105263158,0.5263157894736842,0.22736842105263158,5.890657928271498,0.54,0.14945654646775527,0.5263157894736842,0.22736842105263158,-2.83867617593781,Q4 (Highest)
226,1.4597729460700863,1.9593315112096337,3.41910445727972,0.9730105547524456,0.2188926116732881,TAX,0.4241418441708938,0.5910526315789473,0.5263157894736842,0.06473684210526316,8.061228818305665,0.205,0.12385227071271876,0.5263157894736842,0.06473684210526316,-2.994962613108826,Q4 (Highest)
226,1.4597729460700863,1.9593315112096337,3.41910445727972,0.9730105547524456,0.2188926116732881,FISC,0.39514824148974953,0.5684210526315789,0.5263157894736842,0.042105263157894736,8.65271333206329,0.1,0.1417720409178064,0.5263157894736842,0.042105263157894736,-3.0239562157899704,Q4 (Highest)
226,1.4597729460700863,1.9593315112096337,3.41910445727972,0.9730105547524456,0.2188926116732881,Contextual,0.4052111474947966,0.7536842105263158,0.5263157894736842,0.22736842105263158,8.43783414750115,0.54,0.14945654646775527,0.5263157894736842,0.22736842105263158,-3.0138933097849234,Q4 (Highest)
227,1.4837701228321796,1.8011837273308584,3.284953850163038,0.3930977246667604,0.6248315927332677,SS,0.36955636833630173,0.5305263157894736,0.5263157894736842,0.004210526315789474,8.888911493939354,0.01,0.17531252825302265,0.5263157894736842,0.004210526315789474,-2.9153974818267363,Q2
227,1.4837701228321796,1.8011837273308584,3.284953850163038,0.3930977246667604,0.6248315927332677,SC,0.36955636833630173,0.5305263157894736,0.5263157894736842,0.004210526315789474,8.888911493939354,0.01,0.17531252825302265,0.5263157894736842,0.004210526315789474,-2.9153974818267363,Q2
227,1.4837701228321796,1.8011837273308584,3.284953850163038,0.3930977246667604,0.6248315927332677,TAX,0.3619441193565708,0.5263157894736841,0.5263157894736842,0.0,9.075859157492905,0.0,0.1790986349866763,0.5263157894736842,0.0,-2.9230097308064673,Q2
227,1.4837701228321796,1.8011837273308584,3.284953850163038,0.3930977246667604,0.6248315927332677,FISC,0.3619441193565708,0.5263157894736841,0.5263157894736842,0.0,9.075859157492905,0.0,0.1790986349866763,0.5263157894736842,0.0,-2.9230097308064673,Q2
227,1.4837701228321796,1.8011837273308584,3.284953850163038,0.3930977246667604,0.6248315927332677,Contextual,0.2868799332365613,0.5305263157894736,0.5263157894736842,0.004210526315789474,11.450622611008013,0.01,0.17531252825302265,0.5263157894736842,0.004210526315789474,-2.9980739169264767,Q2
228,1.3237286420552727,1.2165267400157074,2.5402553820709803,0.8920465551771133,0.2755674113760208,SS,0.317210012747705,0.5052631578947367,0.42105263157894735,0.08421052631578947,8.00811853341902,0.2,0.14820129605929758,0.42105263157894735,0.08421052631578947,-2.2230453693232755,Q4 (Highest)
228,1.3237286420552727,1.2165267400157074,2.5402553820709803,0.8920465551771133,0.2755674113760208,SC,0.3718142005754765,0.5589473684210525,0.42105263157894735,0.13789473684210526,6.83205584439565,0.345,0.14497333515988922,0.42105263157894735,0.13789473684210526,-2.168441181495504,Q4 (Highest)
228,1.3237286420552727,1.2165267400157074,2.5402553820709803,0.8920465551771133,0.2755674113760208,TAX,0.24997452363194014,0.43999999999999984,0.42105263157894735,0.01894736842105263,10.162057097511367,0.06,0.14551738589500332,0.42105263157894735,0.01894736842105263,-2.2902808584390404,Q4 (Highest)
228,1.3237286420552727,1.2165267400157074,2.5402553820709803,0.8920465551771133,0.2755674113760208,FISC,0.23700968699461497,0.42947368421052623,0.42105263157894735,0.008421052631578947,10.717939060983177,0.02,0.15681160752964016,0.42105263157894735,0.008421052631578947,-2.3032456950763653,Q4 (Highest)
228,1.3237286420552727,1.2165267400157074,2.5402553820709803,0.8920465551771133,0.2755674113760208,Contextual,0.2095170517767648,0.5589473684210525,0.42105263157894735,0.13789473684210526,12.124337186538684,0.345,0.1449733351598892,0.42105263157894735,0.13789473684210526,-2.3307383302942157,Q4 (Highest)
229,1.2636425054890734,1.5789801556089347,2.842622661098008,0.6311386259972629,0.45820296180191605,SS,0.35746565387157775,0.5347368421052631,0.5263157894736842,0.008421052631578947,7.952156047191156,0.02,0.16526795915294454,0.5263157894736842,0.008421052631578947,-2.48515700722643,Q3
229,1.2636425054890734,1.5789801556089347,2.842622661098008,0.6311386259972629,0.45820296180191605,SC,0.3574058934639636,0.5347368421052631,0.5263157894736842,0.008421052631578947,7.953485695346047,0.02,0.16520865451522274,0.5263157894736842,0.008421052631578947,-2.485216767634044,Q3
